date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:02:43	12986/12986	---M--	200	added ('OK')	text/html	etag:%2258c4d2-32ba-4995a0b81b980%22	http://www.umlgraph.org/javadoc/org/umlgraph/doclet/Version.html	D:/umlgraph/api/umlgraph/www.umlgraph.org/javadoc/org/umlgraph/doclet/Version.html	(from http://www.umlgraph.org/javadoc/index.html)
21:02:44	32019/32019	---M--	200	added ('OK')	text/html	etag:%2258c4c6-7d13-4995a0b81b980%22	http://www.umlgraph.org/javadoc/org/umlgraph/doclet/UmlGraph.html	D:/umlgraph/api/umlgraph/www.umlgraph.org/javadoc/org/umlgraph/doclet/UmlGraph.html	(from http://www.umlgraph.org/javadoc/index.html)
21:02:46	33024/33024	---M--	200	added ('OK')	text/html	etag:%2258c4c7-8100-4995a0b81b980%22	http://www.umlgraph.org/javadoc/org/umlgraph/doclet/UmlGraphDoc.html	D:/umlgraph/api/umlgraph/www.umlgraph.org/javadoc/org/umlgraph/doclet/UmlGraphDoc.html	(from http://www.umlgraph.org/javadoc/index.html)
21:03:16	32738/32738	---M--	200	added ('OK')	text/html	etag:%2258c4d1-7fe2-4995a0b81b980%22	http://www.umlgraph.org/javadoc/org/umlgraph/doclet/View.html	D:/umlgraph/api/umlgraph/www.umlgraph.org/javadoc/org/umlgraph/doclet/View.html	(from http://www.umlgraph.org/javadoc/index.html)
21:03:38	20419/20419	---M--	200	added ('OK')	text/html	etag:%2258c4d0-4fc3-4995a0b81b980%22	http://www.umlgraph.org/javadoc/org/umlgraph/doclet/Visibility.html	D:/umlgraph/api/umlgraph/www.umlgraph.org/javadoc/org/umlgraph/doclet/Visibility.html	(from http://www.umlgraph.org/javadoc/index.html)
21:03:39	13396/13396	---M--	200	added ('OK')	text/html	etag:%2258ca2f-3454-4995a0a508c80%22	http://www.umlgraph.org/javadoc/org/umlgraph/doclet/package-tree.html	D:/umlgraph/api/umlgraph/www.umlgraph.org/javadoc/org/umlgraph/doclet/package-tree.html	(from http://www.umlgraph.org/javadoc/index.html)
21:03:45	5769/5769	---M--	200	added ('OK')	text/html	etag:%22586ed3-1689-4995a0a508c80%22	http://www.umlgraph.org/javadoc/deprecated-list.html	D:/umlgraph/api/umlgraph/www.umlgraph.org/javadoc/deprecated-list.html	(from http://www.umlgraph.org/javadoc/index.html)
21:03:45	111361/111361	---M--	200	added ('OK')	text/html	etag:%2258c4cf-1b301-4995a0ba03e00%22	http://www.umlgraph.org/javadoc/org/umlgraph/doclet/WrappedClassDoc.html	D:/umlgraph/api/umlgraph/www.umlgraph.org/javadoc/org/umlgraph/doclet/WrappedClassDoc.html	(from http://www.umlgraph.org/javadoc/index.html)
21:03:48	8785/8785	---M--	200	added ('OK')	text/html	etag:%22586ed4-2251-4995a0a508c80%22	http://www.umlgraph.org/javadoc/help-doc.html	D:/umlgraph/api/umlgraph/www.umlgraph.org/javadoc/help-doc.html	(from http://www.umlgraph.org/javadoc/index.html)
21:03:56	3997/3997	---M--	200	added ('OK')	text/html	etag:%22586ed1-f9d-4995a0a508c80%22	http://www.umlgraph.org/javadoc/allclasses-noframe.html	D:/umlgraph/api/umlgraph/www.umlgraph.org/javadoc/allclasses-noframe.html	(from http://www.umlgraph.org/javadoc/index.html)
21:04:07	1337/1337	---M--	200	added ('OK')	text/html	etag:%22586ed5-539-4995a0a508c80%22	http://www.umlgraph.org/javadoc/index.html?org/umlgraph/doclet/package-summary.html	D:/umlgraph/api/umlgraph/www.umlgraph.org/javadoc/indexc1bd.html	(from http://www.umlgraph.org/javadoc/index.html)
21:04:19	135544/135544	---M--	200	added ('OK')	text/html	etag:%22586ed7-21178-4995a0a508c80%22	http://www.umlgraph.org/javadoc/index-all.html	D:/umlgraph/api/umlgraph/www.umlgraph.org/javadoc/index-all.html	(from http://www.umlgraph.org/javadoc/index.html)
21:09:03	63292/63292	---M--	200	added ('OK')	text/html	etag:%2258c4ce-f73c-4995a0bbec280%22	http://www.umlgraph.org/javadoc/org/umlgraph/doclet/WrappedRootDoc.html	D:/umlgraph/api/umlgraph/www.umlgraph.org/javadoc/org/umlgraph/doclet/WrappedRootDoc.html	(from http://www.umlgraph.org/javadoc/allclasses-frame.html)
