date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:14:42	8237/8237	---M--	200	added ('OK')	text/html	etag:%2218ec544-202d-fe39d300%22	http://mojo.codehaus.org/pde-maven-plugin/source-repository.html	D:/shared/EclipsePDEPlugin/mojo.codehaus.org/pde-maven-plugin/source-repository.html	(from http://mojo.codehaus.org/pde-maven-plugin/)
13:14:42	5104/5104	---M--	200	added ('OK')	text/xml	etag:%2218ec532-13f0-fb9a7000%22	http://mojo.codehaus.org/pde-maven-plugin/checkstyle.rss	D:/shared/EclipsePDEPlugin/mojo.codehaus.org/pde-maven-plugin/checkstyle.rss	(from http://mojo.codehaus.org/pde-maven-plugin/plugin-info.html)
13:14:42	360/360	---M--	200	added ('OK')	image/png	etag:%2258c2d7-168-fdbfc100%22	http://mojo.codehaus.org/pde-maven-plugin/images/rss.png	D:/shared/EclipsePDEPlugin/mojo.codehaus.org/pde-maven-plugin/images/rss.png	(from http://mojo.codehaus.org/pde-maven-plugin/plugin-info.html)
13:14:43	5987/5987	---M--	200	added ('OK')	text/html	etag:%225a42ae-1763-ff2df700%22	http://mojo.codehaus.org/pde-maven-plugin/xref/org/codehaus/mojo/pde/EclipsePDEAttachMojo.html	D:/shared/EclipsePDEPlugin/mojo.codehaus.org/pde-maven-plugin/xref/org/codehaus/mojo/pde/EclipsePDEAttachMojo.html	(from http://mojo.codehaus.org/pde-maven-plugin/plugin-info.html)
13:14:44	28497/28497	---M--	200	added ('OK')	text/html	etag:%225a861c-6f51-fea4a2c0%22	http://mojo.codehaus.org/pde-maven-plugin/xref/org/codehaus/mojo/pde/descriptor/DescriptorUtil.html	D:/shared/EclipsePDEPlugin/mojo.codehaus.org/pde-maven-plugin/xref/org/codehaus/mojo/pde/descriptor/DescriptorUtil.html	(from http://mojo.codehaus.org/pde-maven-plugin/plugin-info.html)
13:14:44	15001/15001	---M--	200	added ('OK')	text/html	etag:%225a47a7-3a99-ff3d3940%22	http://mojo.codehaus.org/pde-maven-plugin/xref/org/codehaus/mojo/pde/EclipsePDECleanMojo.html	D:/shared/EclipsePDEPlugin/mojo.codehaus.org/pde-maven-plugin/xref/org/codehaus/mojo/pde/EclipsePDECleanMojo.html	(from http://mojo.codehaus.org/pde-maven-plugin/plugin-info.html)
13:14:45	27163/27163	---M--	200	added ('OK')	text/html	etag:%225a4752-6a1b-ff3d3940%22	http://mojo.codehaus.org/pde-maven-plugin/xref/org/codehaus/mojo/pde/EclipsePDEMojo.html	D:/shared/EclipsePDEPlugin/mojo.codehaus.org/pde-maven-plugin/xref/org/codehaus/mojo/pde/EclipsePDEMojo.html	(from http://mojo.codehaus.org/pde-maven-plugin/plugin-info.html)
13:14:45	4891/4891	---M--	200	added ('OK')	text/html	etag:%225a4751-131b-ff3d3940%22	http://mojo.codehaus.org/pde-maven-plugin/xref/org/codehaus/mojo/pde/EclipsePDEExtMojo.html	D:/shared/EclipsePDEPlugin/mojo.codehaus.org/pde-maven-plugin/xref/org/codehaus/mojo/pde/EclipsePDEExtMojo.html	(from http://mojo.codehaus.org/pde-maven-plugin/plugin-info.html)
13:14:45	11749/11749	---M--	200	added ('OK')	text/html	etag:%225a8652-2de5-ff1eb4c0%22	http://mojo.codehaus.org/pde-maven-plugin/xref/org/codehaus/mojo/pde/descriptor/ManifestBean.html	D:/shared/EclipsePDEPlugin/mojo.codehaus.org/pde-maven-plugin/xref/org/codehaus/mojo/pde/descriptor/ManifestBean.html	(from http://mojo.codehaus.org/pde-maven-plugin/plugin-info.html)
13:14:46	29605/29605	---M--	200	added ('OK')	text/html	etag:%225a47a5-73a5-fe956080%22	http://mojo.codehaus.org/pde-maven-plugin/xref/org/codehaus/mojo/pde/AbstractEclipsePDEMojo.html	D:/shared/EclipsePDEPlugin/mojo.codehaus.org/pde-maven-plugin/xref/org/codehaus/mojo/pde/AbstractEclipsePDEMojo.html	(from http://mojo.codehaus.org/pde-maven-plugin/plugin-info.html)
13:14:46	6784/6784	---M--	200	added ('OK')	text/html	etag:%225a47d9-1a80-ff4c7b80%22	http://mojo.codehaus.org/pde-maven-plugin/xref/org/codehaus/mojo/pde/EclipsePDETestMojo.html	D:/shared/EclipsePDEPlugin/mojo.codehaus.org/pde-maven-plugin/xref/org/codehaus/mojo/pde/EclipsePDETestMojo.html	(from http://mojo.codehaus.org/pde-maven-plugin/plugin-info.html)
